date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2024-05-13,1,Madonna,Natanael Cano & Oscar Maydon,5LhI8m7n8xlQmNe3b7Rwis,92,187087,1,0QZVRL2HC24voXfxWmpHvd,2024-03-08,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño, electro corridos, música mexicana, banda",corridos tumbados
2024-05-13,2,Si No Quieres No,Luis R Conriquez & Neton Vega,1C84d9abZVKWHT2YYpoean,88,147011,0,6WkOBnYkj6y5iSr14uhUZF,2024-03-10,"corrido, corridos bélicos, corridos tumbados, electro corridos, dembow belico, banda, sierreño, sad sierreño, música mexicana",corrido
2024-05-13,3,TÚ NAME,Fuerza Regida,3FqUPvubYeRCMsdJ02QyZR,89,152078,0,5WPTc1Xa8REVDQ5YazhNgv,2024-02-09,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-13,4,Gata Only,FloyyMenor & Cris Mj,6XjDF6nds4DE2BBbagZol6,98,222000,1,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,reggaeton chileno,reggaeton chileno
2024-05-13,5,Corazón de Piedra,Xavi,3VeR05PCure0YL3pHl5aI9,90,193568,0,1bWcE0tKOJgn4kgpNKSHU0,2024-03-21,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-05-13,6,Regalo De Dios,Julión Álvarez y su Norteño Banda,51qYdMBxt9mFbtZBzq1Yfi,87,185933,0,0JoUcdNtc8iAKHGFj7Ppf9,2023-11-17,"banda, norteño, grupera, corrido",banda
2024-05-13,7,300 Noches,Belinda & Natanael Cano,0163eXbLwh5dFhKa73n9wG,84,204800,1,1eXnHv9p2TLAg1X4LoFTml,2024-04-25,latin pop,latin pop
2024-05-13,8,Entre las de 20,Bizarrap & Natanael Cano,3184c0tjCakg9oaNZYJODD,84,168511,1,7kzmadmAbWRPtLbpQveynY,2024-04-02,"argentine trap, trap latino, urbano latino",argentine trap
2024-05-13,9,"Natanael Cano: Bzrp Music Sessions, Vol. 59",Bizarrap & Natanael Cano,2DbV9TSdeGr5FobCFDRzvq,87,155888,1,2QIjTJqytJ9ksvoS1jpM90,2024-04-02,"argentine trap, trap latino, urbano latino",argentine trap
2024-05-13,10,Elvira,Oscar Maydon,1xgWArLVFD1AKsLzftZYc2,86,196832,1,5MmiVlJJBI7hSd5QQIlHUT,2023-12-22,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, sad sierreño",corrido
2024-05-13,11,LA DURANGO,Peso Pluma & Junior H & Eslabon Armado,5jVExEArvISIYu8mamVgfV,74,262883,1,5kvw1bAOvzJdNi4hdgfaNf,2024-05-09,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda, electro corridos",corrido
2024-05-13,12,La Diabla,Xavi,0R6NfOiLzLj4O5VbYSJAjf,91,172264,0,2IoSjweCu07y9mv5H1Cj3v,2023-11-30,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-05-13,13,Un Desperdicio,Rels B,75qepWUT3FEyPyXQMMMVZm,83,223783,0,6MxVqDR6nACRxGSePfK9y4,2024-04-26,"urbano latino, trap latino",urbano latino
2024-05-13,14,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,6uIIdjYTxxpWOyWuVXrKQO,88,191466,1,4x6cjOcVz44aiLSOHCLKPd,2023-08-30,"corrido, corridos tumbados, corridos bélicos, electro corridos, sad sierreño",corrido
2024-05-13,15,Que Se Cuide,Luis R Conriquez & Joel De La P & Chimbala,22jhscHs2DoVqKG5vKJytQ,74,155624,0,2iV4iuAjlRH64jpIofjtkz,2024-05-04,"corrido, corridos bélicos, corridos tumbados, electro corridos, dembow belico, banda, sierreño, sad sierreño, música mexicana",corrido
2024-05-13,16,El Boss,Gabito Ballesteros & Natanael Cano,1Gp71NN7m8WYIFMi335lJJ,85,225212,1,1O51JYs5jdmREsm45dyeGc,2024-03-28,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, sierreño",corrido
2024-05-13,17,LA PEOPLE II,Peso Pluma & Tito Double P & Joel De La P,3YyTyWfSwAhesGCKpnuRKl,87,141064,1,5kvw1bAOvzJdNi4hdgfaNf,2024-03-21,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda, electro corridos",corrido
2024-05-13,18,La Víctima,Xavi,5XVdHRf4CAJ2Jm0uMIy5qY,89,156345,1,30KJEN3ICjhYsZ1NgunRCr,2023-08-17,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-05-13,19,Lo Tienes Todo,Julión Álvarez y su Norteño Banda,29vIEdxgMT9H1fnBMecWjA,84,164386,0,0JoUcdNtc8iAKHGFj7Ppf9,2023-11-17,"banda, norteño, grupera, corrido",banda
2024-05-13,20,Y LLORO,Junior H,6RcAHyC5sAUIbPTkhOQwd8,87,179013,1,7Lv6VzSqIz1sAssK2JUskG,2023-10-05,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",corridos tumbados
2024-05-13,21,ROCKSTAR,Junior H,6YOfGIE6iFxC7G8OlGGvzW,86,168677,1,7Lv6VzSqIz1sAssK2JUskG,2023-10-05,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",corridos tumbados
2024-05-13,22,Santa,Rvssian & Rauw Alejandro & Ayra Starr,6a9Z1jUms915w4O7N1PxjY,92,193038,0,3uzutRS5qX4ng5Skjh5S6W,2024-04-04,trap latino,trap latino
2024-05-13,23,"Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",Sevdaliza & Villano Antillano & Tokischa,5oYVxFt2k4SkVp6wzVsFWN,86,158728,1,0KSwPzRWwU14SH8QUCwfM0,2024-04-18,unknown,unknown
2024-05-13,24,GTA,Luis R Conriquez,4U20gQcVcjzY12xhLsXwXy,83,153269,0,67BJDrtPa43KdZ8fAFrCP8,2024-02-29,"corrido, corridos bélicos, corridos tumbados, electro corridos, dembow belico, banda, sierreño, sad sierreño, música mexicana",corrido
2024-05-13,25,EL AMOR DE SU VIDA,Grupo Frontera,0O3U5iwTbiXCREMkvotJuN,85,165848,0,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2024-05-13,26,SABOR FRESA,Fuerza Regida,3kx21xR6IboC9HVdajgBoc,83,156500,1,3zu0hJJew2qXZNlselIQk8,2023-10-20,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-13,27,CRAZYZ,Fuerza Regida,4zfQER4owi8q6NL8Gg63Ya,85,204815,1,3zu0hJJew2qXZNlselIQk8,2023-10-20,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-13,28,UNA CERVEZA,Fuerza Regida,0lbDzTINTToToBpkrnQT2t,86,279275,1,3zu0hJJew2qXZNlselIQk8,2023-10-20,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-13,29,LUNA,Feid,7bywjHOc0wSjGGbj04XbVi,93,196800,0,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,"reggaeton, urbano latino",reggaeton
2024-05-13,30,ADIVINO,Myke Towers & Bad Bunny,0eeX8L0DWvGth1F6xVkvv7,89,278644,1,6NmYJszy5BaEm1WF4tJL7Z,2024-04-25,"reggaeton, trap latino, urbano latino",reggaeton
2024-05-13,31,O Me Voy O Te Vas,Natanael Cano,127UT7AiWflJwjXWUBBVTQ,83,242133,0,4oMV5zQlFluZYsbw1knD97,2023-10-11,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño, electro corridos, música mexicana, banda",corridos tumbados
2024-05-13,32,Primera Cita,Carin Leon,3fJHbMUnzceimOnNjp63fF,84,186455,0,6TsExCpZJTDj7Fd0ez2knv,2023-05-19,"banda, norteño, sierreño, corrido, ranchera, grupera, sad sierreño",banda
2024-05-13,33,Pongámonos De Acuerdo,Julión Álvarez y su Norteño Banda,1OZpgVRQKkxcoeEocqTMRZ,81,161906,0,50JOxUvIxX7M3glXWM2Ubi,2015-03-23,"banda, norteño, grupera, corrido",banda
2024-05-13,34,Dime,El Malilla & Maury,6L7sFLx38jSDx5WFVbmL2x,80,173195,0,5ursP9KJsdAdRc2tZwc8PU,2024-04-15,"reggaeton mexa, reggaeton",reggaeton mexa
2024-05-13,35,La Guerita,Grupo Marca Registrada,3ScaLvfm2RJvLaXETbIYut,76,184165,0,5rlkSYkSIuJQ6Kycoo5pPi,2024-04-26,"corrido, corridos bélicos, corridos tumbados, electro corridos, norteño, música mexicana, banda, sad sierreño, dembow belico, sierreño",corrido
2024-05-13,36,FIRST LOVE,"Oscar Ortiz, Edgardo Nuñez",3QQAeMQbbjZXVFbF8DgFWT,86,169440,0,4NNAc6EF4agYuWUqZ5OZr0,2023-12-07,"electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos, banda",electro corridos
2024-05-13,37,HARLEY QUINN,Fuerza Regida,6CvTEtGagmzQvkUzzyKR9k,87,143327,1,3zu0hJJew2qXZNlselIQk8,2023-10-20,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-13,38,Ch y la Pizza,Fuerza Regida,0UbesRsX2TtiCeamOIVEkp,80,136913,1,7idxAlo8GuUKWV7RhOlptp,2022-12-30,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-13,39,Vete,Alfredo Olivas,1GtIK8iINes4gNt06F60NU,80,185240,0,63HJKqg9tMk2eJyQezaTes,2022-09-30,"banda, corrido, norteño, sierreño, corridos bélicos",banda
2024-05-13,40,LADY GAGA,Peso Pluma,7mXuWTczZNxG5EDcjFEuJR,85,212878,1,4jox3ip1I39DFC2B7R5qLH,2023-06-29,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda, electro corridos",corrido
2024-05-13,41,Mi Bello Angel,Natanael Cano,4t46soaqA758rbukTO5pp1,84,188666,1,507VZINfvVEAyrcPbJuOVU,2023-06-30,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño, electro corridos, música mexicana, banda",corridos tumbados
2024-05-13,42,A Puro Dolor,Gabito Ballesteros,64bkq8hlgf0zTtBxQvXIrn,81,168086,0,1O51JYs5jdmREsm45dyeGc,2023-11-30,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, sierreño",corrido
2024-05-13,43,QLONA,KAROL G,5RqSsdzTNPX1uzkmlHCFvK,88,172797,1,0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,"reggaeton, latin, urbano latino",reggaeton
2024-05-13,44,Según Quién,"Maluma, Carín León",4bw8mcDUSRWfQo63ZTYRnU,86,142334,1,3Fk8yQvPlCHgwR2pNhEIRA,2023-08-25,"reggaeton, latin, urbano latino",reggaeton
2024-05-13,45,Apaga El Cel,Calle 24 & Chino Pacas,5s3yi51O9Sj4VcMsRI2tUr,83,170832,0,44U3Xm9U4Krj0Iv5w7kuTK,2023-12-22,"corrido, corridos tumbados, corridos bélicos, electro corridos, sad sierreño",corrido
2024-05-13,46,Poco A Poco,Xavi & Los Dareyes De La Sierra,1NtF4j3oiNostz6IgmBwRI,85,156040,0,1bWcE0tKOJgn4kgpNKSHU0,2023-09-21,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-05-13,47,ELOVRGA,Alex Favela & Grupo Marca Registrada & Joaquin Medina,2TJKY0WSFufZOzbRNgl6zE,81,194769,1,2EmOYnsIj3bkiPYTuhsqZR,2023-08-18,"electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos",electro corridos
2024-05-13,48,Brillarosa,Fuerza Regida,2BMlaVJaHDGd3ODSyrB2VK,81,169587,0,5WPTc1Xa8REVDQ5YazhNgv,2024-02-09,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-13,49,Don Dimadon,Remp & Oscar Maydon & Victor Mendivil,1LfsvLFQprosUmrEtGPHAe,80,184987,0,3AL6ynr4iZhCbOHO3XzLtA,2024-03-14,"electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos, reggaeton mexa, dembow",electro corridos
2024-05-13,50,Jálale alv,"Bb trickz, Kevin AMF",57uiO4cG6bK5yq51BJTvyE,73,109866,0,2fg0Ah2oDL1ne1zECvOdPY,2024-05-02,unknown,unknown
2024-05-14,1,Madonna,Natanael Cano & Oscar Maydon,5LhI8m7n8xlQmNe3b7Rwis,92,187087,1,0QZVRL2HC24voXfxWmpHvd,2024-03-08,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño, electro corridos, música mexicana, banda",corridos tumbados
2024-05-14,2,Si No Quieres No,Luis R Conriquez & Neton Vega,1C84d9abZVKWHT2YYpoean,88,147011,0,6WkOBnYkj6y5iSr14uhUZF,2024-03-10,"corrido, corridos bélicos, corridos tumbados, electro corridos, dembow belico, banda, sierreño, sad sierreño, música mexicana",corrido
2024-05-14,3,TÚ NAME,Fuerza Regida,3FqUPvubYeRCMsdJ02QyZR,89,152078,0,5WPTc1Xa8REVDQ5YazhNgv,2024-02-09,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-14,4,Gata Only,FloyyMenor & Cris Mj,6XjDF6nds4DE2BBbagZol6,98,222000,1,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,reggaeton chileno,reggaeton chileno
2024-05-14,5,Corazón de Piedra,Xavi,3VeR05PCure0YL3pHl5aI9,90,193568,0,1bWcE0tKOJgn4kgpNKSHU0,2024-03-21,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-05-14,6,Regalo De Dios,Julión Álvarez y su Norteño Banda,51qYdMBxt9mFbtZBzq1Yfi,87,185933,0,0JoUcdNtc8iAKHGFj7Ppf9,2023-11-17,"banda, norteño, grupera, corrido",banda
2024-05-14,7,Elvira,Oscar Maydon,1xgWArLVFD1AKsLzftZYc2,86,196832,1,5MmiVlJJBI7hSd5QQIlHUT,2023-12-22,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, sad sierreño",corrido
2024-05-14,8,LA DURANGO,Peso Pluma & Junior H & Eslabon Armado,5jVExEArvISIYu8mamVgfV,74,262883,1,5kvw1bAOvzJdNi4hdgfaNf,2024-05-09,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda, electro corridos",corrido
2024-05-14,9,Entre las de 20,Bizarrap & Natanael Cano,3184c0tjCakg9oaNZYJODD,84,168511,1,7kzmadmAbWRPtLbpQveynY,2024-04-02,"argentine trap, trap latino, urbano latino",argentine trap
2024-05-14,10,La Diabla,Xavi,0R6NfOiLzLj4O5VbYSJAjf,91,172264,0,2IoSjweCu07y9mv5H1Cj3v,2023-11-30,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-05-14,11,300 Noches,Belinda & Natanael Cano,0163eXbLwh5dFhKa73n9wG,84,204800,1,1eXnHv9p2TLAg1X4LoFTml,2024-04-25,latin pop,latin pop
2024-05-14,12,"Natanael Cano: Bzrp Music Sessions, Vol. 59",Bizarrap & Natanael Cano,2DbV9TSdeGr5FobCFDRzvq,87,155888,1,2QIjTJqytJ9ksvoS1jpM90,2024-04-02,"argentine trap, trap latino, urbano latino",argentine trap
2024-05-14,13,Que Se Cuide,Luis R Conriquez & Joel De La P & Chimbala,22jhscHs2DoVqKG5vKJytQ,74,155624,0,2iV4iuAjlRH64jpIofjtkz,2024-05-04,"corrido, corridos bélicos, corridos tumbados, electro corridos, dembow belico, banda, sierreño, sad sierreño, música mexicana",corrido
2024-05-14,14,LA PEOPLE II,Peso Pluma & Tito Double P & Joel De La P,3YyTyWfSwAhesGCKpnuRKl,87,141064,1,5kvw1bAOvzJdNi4hdgfaNf,2024-03-21,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda, electro corridos",corrido
2024-05-14,15,El Boss,Gabito Ballesteros & Natanael Cano,1Gp71NN7m8WYIFMi335lJJ,85,225212,1,1O51JYs5jdmREsm45dyeGc,2024-03-28,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, sierreño",corrido
2024-05-14,16,La Víctima,Xavi,5XVdHRf4CAJ2Jm0uMIy5qY,89,156345,1,30KJEN3ICjhYsZ1NgunRCr,2023-08-17,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-05-14,17,Un Desperdicio,Rels B,75qepWUT3FEyPyXQMMMVZm,83,223783,0,6MxVqDR6nACRxGSePfK9y4,2024-04-26,"urbano latino, trap latino",urbano latino
2024-05-14,18,Lo Tienes Todo,Julión Álvarez y su Norteño Banda,29vIEdxgMT9H1fnBMecWjA,84,164386,0,0JoUcdNtc8iAKHGFj7Ppf9,2023-11-17,"banda, norteño, grupera, corrido",banda
2024-05-14,19,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,6uIIdjYTxxpWOyWuVXrKQO,88,191466,1,4x6cjOcVz44aiLSOHCLKPd,2023-08-30,"corrido, corridos tumbados, corridos bélicos, electro corridos, sad sierreño",corrido
2024-05-14,20,Y LLORO,Junior H,6RcAHyC5sAUIbPTkhOQwd8,87,179013,1,7Lv6VzSqIz1sAssK2JUskG,2023-10-05,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",corridos tumbados
2024-05-14,21,ROCKSTAR,Junior H,6YOfGIE6iFxC7G8OlGGvzW,86,168677,1,7Lv6VzSqIz1sAssK2JUskG,2023-10-05,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",corridos tumbados
2024-05-14,22,Santa,Rvssian & Rauw Alejandro & Ayra Starr,6a9Z1jUms915w4O7N1PxjY,92,193038,0,3uzutRS5qX4ng5Skjh5S6W,2024-04-04,trap latino,trap latino
2024-05-14,23,GTA,Luis R Conriquez,4U20gQcVcjzY12xhLsXwXy,83,153269,0,67BJDrtPa43KdZ8fAFrCP8,2024-02-29,"corrido, corridos bélicos, corridos tumbados, electro corridos, dembow belico, banda, sierreño, sad sierreño, música mexicana",corrido
2024-05-14,24,EL AMOR DE SU VIDA,Grupo Frontera,0O3U5iwTbiXCREMkvotJuN,85,165848,0,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2024-05-14,25,UNA CERVEZA,Fuerza Regida,0lbDzTINTToToBpkrnQT2t,86,279275,1,3zu0hJJew2qXZNlselIQk8,2023-10-20,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-14,26,CRAZYZ,Fuerza Regida,4zfQER4owi8q6NL8Gg63Ya,85,204815,1,3zu0hJJew2qXZNlselIQk8,2023-10-20,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-14,27,"Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",Sevdaliza & Villano Antillano & Tokischa,5oYVxFt2k4SkVp6wzVsFWN,86,158728,1,0KSwPzRWwU14SH8QUCwfM0,2024-04-18,unknown,unknown
2024-05-14,28,SABOR FRESA,Fuerza Regida,3kx21xR6IboC9HVdajgBoc,83,156500,1,3zu0hJJew2qXZNlselIQk8,2023-10-20,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-14,29,Primera Cita,Carin Leon,3fJHbMUnzceimOnNjp63fF,84,186455,0,6TsExCpZJTDj7Fd0ez2knv,2023-05-19,"banda, norteño, sierreño, corrido, ranchera, grupera, sad sierreño",banda
2024-05-14,30,O Me Voy O Te Vas,Natanael Cano,127UT7AiWflJwjXWUBBVTQ,83,242133,0,4oMV5zQlFluZYsbw1knD97,2023-10-11,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño, electro corridos, música mexicana, banda",corridos tumbados
2024-05-14,31,ADIVINO,Myke Towers & Bad Bunny,0eeX8L0DWvGth1F6xVkvv7,89,278644,1,6NmYJszy5BaEm1WF4tJL7Z,2024-04-25,"reggaeton, trap latino, urbano latino",reggaeton
2024-05-14,32,LUNA,Feid,7bywjHOc0wSjGGbj04XbVi,93,196800,0,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,"reggaeton, urbano latino",reggaeton
2024-05-14,33,Ch y la Pizza,Fuerza Regida,0UbesRsX2TtiCeamOIVEkp,80,136913,1,7idxAlo8GuUKWV7RhOlptp,2022-12-30,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-14,34,HARLEY QUINN,Fuerza Regida,6CvTEtGagmzQvkUzzyKR9k,87,143327,1,3zu0hJJew2qXZNlselIQk8,2023-10-20,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-14,35,FIRST LOVE,"Oscar Ortiz, Edgardo Nuñez",3QQAeMQbbjZXVFbF8DgFWT,86,169440,0,4NNAc6EF4agYuWUqZ5OZr0,2023-12-07,"electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos, banda",electro corridos
2024-05-14,36,LADY GAGA,Peso Pluma,7mXuWTczZNxG5EDcjFEuJR,85,212878,1,4jox3ip1I39DFC2B7R5qLH,2023-06-29,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda, electro corridos",corrido
2024-05-14,37,Dime,El Malilla & Maury,6L7sFLx38jSDx5WFVbmL2x,80,173195,0,5ursP9KJsdAdRc2tZwc8PU,2024-04-15,"reggaeton mexa, reggaeton",reggaeton mexa
2024-05-14,38,Pongámonos De Acuerdo,Julión Álvarez y su Norteño Banda,1OZpgVRQKkxcoeEocqTMRZ,81,161906,0,50JOxUvIxX7M3glXWM2Ubi,2015-03-23,"banda, norteño, grupera, corrido",banda
2024-05-14,39,Mi Bello Angel,Natanael Cano,4t46soaqA758rbukTO5pp1,84,188666,1,507VZINfvVEAyrcPbJuOVU,2023-06-30,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño, electro corridos, música mexicana, banda",corridos tumbados
2024-05-14,40,La Guerita,Grupo Marca Registrada,3ScaLvfm2RJvLaXETbIYut,76,184165,0,5rlkSYkSIuJQ6Kycoo5pPi,2024-04-26,"corrido, corridos bélicos, corridos tumbados, electro corridos, norteño, música mexicana, banda, sad sierreño, dembow belico, sierreño",corrido
2024-05-14,41,Vete,Alfredo Olivas,1GtIK8iINes4gNt06F60NU,80,185240,0,63HJKqg9tMk2eJyQezaTes,2022-09-30,"banda, corrido, norteño, sierreño, corridos bélicos",banda
2024-05-14,42,Según Quién,"Maluma, Carín León",4bw8mcDUSRWfQo63ZTYRnU,86,142334,1,3Fk8yQvPlCHgwR2pNhEIRA,2023-08-25,"reggaeton, latin, urbano latino",reggaeton
2024-05-14,43,Jálale alv,"Bb trickz, Kevin AMF",57uiO4cG6bK5yq51BJTvyE,73,109866,0,2fg0Ah2oDL1ne1zECvOdPY,2024-05-02,unknown,unknown
2024-05-14,44,A Puro Dolor,Gabito Ballesteros,64bkq8hlgf0zTtBxQvXIrn,81,168086,0,1O51JYs5jdmREsm45dyeGc,2023-11-30,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, sierreño",corrido
2024-05-14,45,Apaga El Cel,Calle 24 & Chino Pacas,5s3yi51O9Sj4VcMsRI2tUr,83,170832,0,44U3Xm9U4Krj0Iv5w7kuTK,2023-12-22,"corrido, corridos tumbados, corridos bélicos, electro corridos, sad sierreño",corrido
2024-05-14,46,ELOVRGA,Alex Favela & Grupo Marca Registrada & Joaquin Medina,2TJKY0WSFufZOzbRNgl6zE,81,194769,1,2EmOYnsIj3bkiPYTuhsqZR,2023-08-18,"electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos",electro corridos
2024-05-14,47,Poco A Poco,Xavi & Los Dareyes De La Sierra,1NtF4j3oiNostz6IgmBwRI,85,156040,0,1bWcE0tKOJgn4kgpNKSHU0,2023-09-21,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-05-14,48,QLONA,KAROL G,5RqSsdzTNPX1uzkmlHCFvK,88,172797,1,0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,"reggaeton, latin, urbano latino",reggaeton
2024-05-14,49,QUE VUELVAS,Grupo Frontera,5HR7yfhSCeoOHRQN05XnZQ,81,169418,0,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2024-05-14,50,Brillarosa,Fuerza Regida,2BMlaVJaHDGd3ODSyrB2VK,81,169587,0,5WPTc1Xa8REVDQ5YazhNgv,2024-02-09,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-15,1,Madonna,Natanael Cano & Oscar Maydon,5LhI8m7n8xlQmNe3b7Rwis,92,187087,1,0QZVRL2HC24voXfxWmpHvd,2024-03-08,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño, electro corridos, música mexicana, banda",corridos tumbados
2024-05-15,2,Si No Quieres No,Luis R Conriquez & Neton Vega,1C84d9abZVKWHT2YYpoean,88,147011,0,6WkOBnYkj6y5iSr14uhUZF,2024-03-10,"corrido, corridos bélicos, corridos tumbados, electro corridos, dembow belico, banda, sierreño, sad sierreño, música mexicana",corrido
2024-05-15,3,Gata Only,FloyyMenor & Cris Mj,6XjDF6nds4DE2BBbagZol6,98,222000,1,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,reggaeton chileno,reggaeton chileno
2024-05-15,4,TÚ NAME,Fuerza Regida,3FqUPvubYeRCMsdJ02QyZR,89,152078,0,5WPTc1Xa8REVDQ5YazhNgv,2024-02-09,"corrido, corridos tumbados, corridos bélicos, música mexicana, sierreño, banda, electro corridos, sad sierreño",corrido
2024-05-15,5,Corazón de Piedra,Xavi,3VeR05PCure0YL3pHl5aI9,90,193568,0,1bWcE0tKOJgn4kgpNKSHU0,2024-03-21,"corridos tumbados, corrido, corridos bélicos, sad sierreño, música mexicana, banda, sierreño",corridos tumbados
2024-05-15,6,300 Noches,Belinda & Natanael Cano,0163eXbLwh5dFhKa73n9wG,84,204800,1,1eXnHv9p2TLAg1X4LoFTml,2024-04-25,latin pop,latin pop
2024-05-15,7,Regalo De Dios,Julión Álvarez y su Norteño Banda,51qYdMBxt9mFbtZBzq1Yfi,87,185933,0,0JoUcdNtc8iAKHGFj7Ppf9,2023-11-17,"banda, norteño, grupera, corrido",banda
2024-05-15,8,LA DURANGO,Peso Pluma & Junior H & Eslabon Armado,5jVExEArvISIYu8mamVgfV,76,262883,1,5kvw1bAOvzJdNi4hdgfaNf,2024-05-09,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda, electro corridos",corrido
2024-05-15,9,Entre las de 20,Bizarrap & Natanael Cano,3184c0tjCakg9oaNZYJODD,84,168511,1,7kzmadmAbWRPtLbpQveynY,2024-04-02,"argentine trap, trap latino, urbano latino",argentine trap
